node_id,entity
3514,CID111707110
3515,CID100065157
3516,CID100060751
3517,CID100003743
3518,CID100004623
3519,CID100000738
3520,CID100016533
3521,CID100002713
3522,CID111531537
3523,CID100001023
3524,CID100003255
3525,CID100002654
3526,CID117754772
3527,CID100008982
3528,CID100003355
3529,CID100208920
3530,CID100001798
3531,CID100077997
3532,CID100003780
3533,CID111235728
3534,CID100171558
3535,CID100031072
3536,CID170683024
3537,CID100020969
3538,CID100004865
3539,CID109924495
3540,CID100002675
3541,CID100059768
3542,CID100003687
3543,CID100051634
3544,CID100002487
3545,CID100072938
3546,CID100004891
3547,CID100656892
3548,CID100002637
3549,CID100000698
3550,CID100004443
3551,CID100002559
3552,CID100057537
3553,CID100316280
3554,CID116156130
3555,CID100003520
3556,CID124838347
3557,CID100128549
3558,CID100009433
3559,CID100168924
3560,CID100002540
3561,CID100073658
3562,CID100003202
3563,CID100004513
3564,CID100002767
3565,CID100003384
3566,CID100004870
3567,CID103081362
3568,CID100005516
3569,CID100003060
3570,CID100002551
3571,CID100001046
3572,CID100145068
3573,CID109930048
3574,CID100107969
3575,CID116139342
3576,CID100004432
3577,CID142611257
3578,CID100027991
3579,CID100003008
3580,CID100000700
3581,CID100005878
3582,CID100036811
3583,CID100006116
3584,CID110096344
3585,CID100001727
3586,CID100003641
3587,CID100003519
3588,CID100002391
3589,CID100004101
3590,CID100004053
3591,CID100047640
3592,CID100078032
3593,CID100148121
3594,CID100003080
3595,CID100003340
3596,CID100123634
3597,CID100002479
3598,CID100024642
3599,CID100005051
3600,CID100003105
3601,CID100004542
3602,CID100022258
3603,CID100132999
3604,CID111234049
3605,CID100003151
3606,CID100065856
3607,CID105487301
3608,CID100003040
3609,CID100000888
3610,CID100002082
3611,CID100003198
3612,CID100123620
3613,CID100002833
3614,CID100002484
3615,CID100003063
3616,CID100000298
3617,CID100004107
3618,CID111519069
3619,CID116132265
3620,CID100006726
3621,CID100025959
3622,CID100003767
3623,CID100057697
3624,CID100124087
3625,CID100003642
3626,CID105310993
3627,CID100039507
3628,CID100004782
3629,CID100005419
3630,CID100004509
3631,CID100004631
3632,CID100006468
3633,CID116129704
3634,CID100001990
3635,CID100004184
3636,CID100041774
3637,CID100021800
3638,CID100003370
3639,CID100002781
3640,CID106433082
3641,CID109865528
3642,CID100031264
3643,CID100005320
3644,CID100003241
3645,CID100005721
3646,CID100000923
3647,CID100002913
3648,CID100004737
3649,CID100040973
3650,CID100667490
3651,CID115951529
3652,CID100036523
3653,CID100157921
3654,CID100004422
3655,CID100002712
3656,CID106433117
3657,CID100005106
3658,CID100071469
3659,CID100003324
3660,CID100005152
3661,CID100000750
3662,CID151508717
3663,CID100005512
3664,CID100002548
3665,CID100004456
3666,CID100000772
3667,CID100051263
3668,CID100051577
3669,CID100005503
3670,CID100002725
3671,CID100044564
3672,CID100005591
3673,CID100069512
3674,CID100004497
3675,CID100006476
3676,CID109854489
3677,CID100000401
3678,CID100004734
3679,CID116129665
3680,CID103052762
3681,CID100002085
3682,CID100004425
3683,CID124965990
3684,CID103037258
3685,CID100002583
3686,CID100003623
3687,CID124822371
3688,CID116129632
3689,CID100032603
3690,CID100060752
3691,CID100004599
3692,CID100315411
3693,CID100042395
3694,CID100102399
3695,CID100003916
3696,CID100025419
3697,CID100004810
3698,CID100007012
3699,CID100003250
3700,CID100002973
3701,CID100054158
3702,CID100004771
3703,CID100002266
3704,CID100002978
3705,CID100005483
3706,CID124838623
3707,CID109898619
3708,CID113559279
3709,CID100060867
3710,CID100160036
3711,CID100132971
3712,CID116131215
3713,CID100003354
3714,CID100003291
3715,CID140468184
3716,CID116220172
3717,CID100219090
3718,CID100005546
3719,CID106918313
3720,CID100004032
3721,CID116132283
3722,CID103086685
3723,CID100002307
3724,CID100002431
3725,CID100002809
3726,CID100002168
3727,CID100004235
3728,CID100004030
3729,CID106918670
3730,CID100005314
3731,CID105277135
3732,CID100000961
3733,CID100002123
3734,CID100004568
3735,CID100002905
3736,CID100032281
3737,CID100056801
3738,CID100000119
3739,CID100054331
3740,CID100002727
3741,CID100004812
3742,CID146181941
3743,CID100005505
3744,CID103038497
3745,CID100006503
3746,CID100027400
3747,CID100003038
3748,CID100119212
3749,CID100077998
3750,CID100005727
3751,CID100002177
3752,CID100065863
3753,CID100039524
3754,CID100123610
3755,CID100002522
3756,CID100041684
3757,CID100152945
3758,CID109887712
3759,CID100004140
3760,CID111979316
3761,CID110182969
3762,CID100001292
3763,CID124950485
3764,CID100000297
3765,CID100005593
3766,CID100000948
3767,CID100000312
3768,CID100000612
3769,CID100039042
3770,CID106328526
3771,CID100002308
3772,CID100005939
3773,CID100003658
3774,CID100002442
3775,CID116129703
3776,CID100000753
3777,CID100005746
3778,CID100012555
3779,CID100153994
3780,CID100064642
3781,CID100060198
3782,CID103085017
3783,CID124846132
3784,CID103081276
3785,CID100003739
3786,CID100119828
3787,CID100023994
3788,CID100002344
3789,CID100023926
3790,CID100147740
3791,CID100005772
3792,CID100005470
3793,CID100061635
3794,CID100054949
3795,CID100000160
3796,CID100003462
3797,CID106918456
3798,CID100002133
3799,CID100003019
3800,CID100002441
3801,CID100004923
3802,CID124783652
3803,CID100003168
3804,CID100002826
3805,CID104630253
3806,CID100168625
3807,CID153627505
3808,CID100003783
3809,CID116065945
3810,CID100052421
3811,CID116158473
3812,CID144201342
3813,CID100002173
3814,CID100000723
3815,CID100004675
3816,CID106918430
3817,CID100002733
3818,CID100000311
3819,CID100000767
3820,CID100003738
3821,CID100001054
3822,CID100012620
3823,CID100047320
3824,CID100002337
3825,CID100005582
3826,CID100000727
3827,CID100005564
3828,CID116132446
3829,CID116132344
3830,CID100040159
3831,CID100003998
3832,CID100130565
3833,CID100003226
3834,CID100065281
3835,CID100004989
3836,CID100004160
3837,CID100151174
3838,CID156842239
3839,CID100003219
3840,CID100024550
3841,CID100083513
3842,CID100004811
3843,CID100455658
3844,CID100003848
3845,CID124847877
3846,CID100005407
3847,CID116213095
3848,CID105360237
3849,CID105488547
3850,CID100005359
3851,CID118609542
3852,CID100004993
3853,CID116004692
3854,CID110028615
3855,CID100005318
3856,CID111001318
3857,CID100000274
3858,CID100000187
3859,CID100004768
3860,CID102761171
3861,CID110482134
3862,CID100107694
3863,CID100014917
3864,CID100027304
3865,CID100001084
3866,CID100208902
3867,CID100004454
3868,CID100002161
3869,CID100013314
3870,CID105361917
3871,CID106452749
3872,CID100023954
3873,CID110107393
3874,CID100003054
3875,CID124970412
3876,CID100029089
3877,CID100008813
3878,CID109552070
3879,CID100048175
3880,CID100003053
3881,CID111722286
3882,CID100002735
3883,CID100005832
3884,CID100044563
3885,CID100007187
3886,CID100004689
3887,CID100005572
3888,CID100062358
3889,CID100441382
3890,CID100054889
3891,CID100002883
3892,CID100047471
3893,CID100185457
3894,CID100002148
3895,CID100148127
3896,CID111501341
3897,CID100061475
3898,CID100083606
3899,CID119371515
3900,CID100004999
3901,CID100007638
3902,CID100040703
3903,CID100002345
3904,CID100021945
3905,CID123689036
3906,CID100005577
3907,CID123682309
3908,CID110178705
3909,CID100004695
3910,CID100000175
3911,CID109794842
3912,CID100000679
3913,CID100003209
3914,CID100214339
3915,CID100004004
3916,CID100024424
3917,CID100092725
3918,CID116137828
3919,CID100003598
3920,CID125078139
3921,CID111431716
3922,CID100034058
3923,CID100132970
3924,R-HSA-1643685
3925,R-HSA-74217
3926,R-HSA-72613
3927,R-HSA-157118
3928,R-HSA-5218920
3929,R-HSA-983705
3930,R-HSA-388396
3931,R-HSA-432040
3932,R-HSA-156581
3933,R-HSA-8950505
3934,R-HSA-162582
3935,R-HSA-170834
3936,R-HSA-4791275
3937,R-HSA-5173105
3938,R-HSA-8874081
3939,R-HSA-2142688
3940,R-HSA-975576
3941,R-HSA-198203
3942,R-HSA-6803544
3943,R-HSA-170968
3944,R-HSA-1168372
3945,R-HSA-156842
3946,R-HSA-69239
3947,R-HSA-1643713
3948,R-HSA-74752
3949,R-HSA-597592
3950,R-HSA-5218921
3951,R-HSA-5633007
3952,R-HSA-140180
3953,R-HSA-3214841
3954,R-HSA-195253
3955,R-HSA-5687128
3956,R-HSA-372790
3957,R-HSA-69620
3958,R-HSA-191273
3959,R-HSA-199992
3960,R-HSA-1059683
3961,R-HSA-372708
3962,R-HSA-5668541
3963,R-HSA-109582
3964,R-HSA-1280215
3965,R-HSA-5684996
3966,R-HSA-1430728
3967,R-HSA-5693606
3968,R-HSA-202427
3969,R-HSA-5628897
3970,R-HSA-168138
3971,R-HSA-73884
3972,R-HSA-114452
3973,R-HSA-428790
3974,R-HSA-5357769
3975,R-HSA-8864260
3976,R-HSA-5696395
3977,R-HSA-5617833
3978,R-HSA-2871837
3979,R-HSA-983168
3980,R-HSA-2142753
3981,R-HSA-211227
3982,R-HSA-74751
3983,R-HSA-975138
3984,R-HSA-15869
3985,R-HSA-1989781
3986,R-HSA-5693532
3987,R-HSA-5653656
3988,R-HSA-425410
3989,R-HSA-5693579
3990,R-HSA-5339717
3991,R-HSA-8875513
3992,R-HSA-5610785
3993,R-HSA-177929
3994,R-HSA-5625900
3995,R-HSA-438066
3996,R-HSA-196854
3997,R-HSA-1257604
3998,R-HSA-381070
3999,R-HSA-1799339
4000,R-HSA-400511
4001,R-HSA-8876384
4002,R-HSA-167044
4003,R-HSA-5689603
4004,R-HSA-3645790
4005,R-HSA-499943
4006,R-HSA-211935
4007,R-HSA-69481
4008,R-HSA-977444
4009,R-HSA-71387
4010,R-HSA-1640170
4011,R-HSA-418555
4012,R-HSA-977606
4013,R-HSA-168142
4014,R-HSA-1280218
4015,R-HSA-8957275
4016,R-HSA-168256
4017,R-HSA-1169410
4018,R-HSA-72200
4019,R-HSA-5663205
4020,R-HSA-418594
4021,R-HSA-174113
4022,R-HSA-6805567
4023,R-HSA-390466
4024,R-HSA-168273
4025,R-HSA-2129379
4026,R-HSA-174178
4027,R-HSA-2173795
4028,R-HSA-5654726
4029,R-HSA-69618
4030,R-HSA-500792
4031,R-HSA-1221632
4032,R-HSA-199991
4033,R-HSA-187024
4034,R-HSA-112382
4035,R-HSA-209968
4036,R-HSA-168254
4037,R-HSA-72203
4038,R-HSA-2173788
4039,R-HSA-449147
4040,R-HSA-190236
4041,R-HSA-425407
4042,R-HSA-72202
4043,R-HSA-422356
4044,R-HSA-8953897
4045,R-HSA-156590
4046,R-HSA-112303
4047,R-HSA-3560782
4048,R-HSA-927802
4049,R-HSA-3928664
4050,R-HSA-199920
4051,R-HSA-5658442
4052,R-HSA-196791
4053,R-HSA-5260271
4054,R-HSA-373076
4055,R-HSA-8875878
4056,R-HSA-1251932
4057,R-HSA-72649
4058,R-HSA-3299685
4059,R-HSA-389356
4060,R-HSA-1433557
4061,R-HSA-186763
4062,R-HSA-8878171
4063,R-HSA-8851805
4064,R-HSA-392499
4065,R-HSA-2173796
4066,R-HSA-109606
4067,R-HSA-375170
4068,R-HSA-399997
4069,R-HSA-1912420
4070,R-HSA-5357801
4071,R-HSA-202403
4072,R-HSA-111464
4073,R-HSA-199977
4074,R-HSA-167162
4075,R-HSA-72706
4076,R-HSA-5673000
4077,R-HSA-983231
4078,R-HSA-180746
4079,R-HSA-3065678
4080,R-HSA-2408522
4081,R-HSA-452723
4082,R-HSA-6802957
4083,R-HSA-2262752
4084,R-HSA-1474244
4085,R-HSA-5607764
4086,R-HSA-997269
4087,R-HSA-5626467
4088,R-HSA-1227986
4089,R-HSA-198933
4090,R-HSA-69231
4091,R-HSA-512988
4092,R-HSA-170984
4093,R-HSA-5688426
4094,R-HSA-2559585
4095,R-HSA-2173782
4096,R-HSA-3108214
4097,R-HSA-2219530
4098,R-HSA-450321
4099,R-HSA-1226099
4100,R-HSA-5693538
4101,R-HSA-8948216
4102,R-HSA-556833
4103,R-HSA-5693565
4104,R-HSA-1266695
4105,R-HSA-162906
4106,R-HSA-69610
4107,R-HSA-6802946
4108,R-HSA-168275
4109,R-HSA-2559583
4110,R-HSA-109703
4111,R-HSA-416572
4112,R-HSA-2428928
4113,R-HSA-140534
4114,R-HSA-5663202
4115,R-HSA-4085001
4116,R-HSA-112310
4117,R-HSA-170670
4118,R-HSA-1170546
4119,R-HSA-4839735
4120,R-HSA-8875360
4121,R-HSA-69229
4122,R-HSA-69580
4123,R-HSA-68867
4124,R-HSA-9006934
4125,R-HSA-5689901
4126,R-HSA-3134975
4127,R-HSA-69202
4128,R-HSA-69300
4129,R-HSA-8866376
4130,R-HSA-8854214
4131,R-HSA-1630316
4132,R-HSA-382551
4133,R-HSA-420092
4134,R-HSA-5673001
4135,R-HSA-400451
4136,R-HSA-2644606
4137,R-HSA-8939243
4138,R-HSA-1538133
4139,R-HSA-112315
4140,R-HSA-156827
4141,R-HSA-3928663
4142,R-HSA-69656
4143,R-HSA-3928662
4144,R-HSA-174490
4145,R-HSA-5689880
4146,R-HSA-5637812
4147,R-HSA-373080
4148,R-HSA-5218900
4149,R-HSA-5633008
4150,R-HSA-4420097
4151,R-HSA-376176
4152,R-HSA-6811442
4153,R-HSA-5578775
4154,R-HSA-1362409
4155,R-HSA-68882
4156,R-HSA-167169
4157,R-HSA-5362517
4158,R-HSA-2871796
4159,R-HSA-381753
4160,R-HSA-5358749
4161,R-HSA-444473
4162,R-HSA-937072
4163,R-HSA-73854
4164,R-HSA-430116
4165,R-HSA-2995410
4166,R-HSA-6806003
4167,R-HSA-192814
4168,R-HSA-881907
4169,R-HSA-73847
4170,R-HSA-180534
4171,R-HSA-190873
4172,R-HSA-420499
4173,R-HSA-162594
4174,R-HSA-74160
4175,R-HSA-8951664
4176,R-HSA-381771
4177,R-HSA-422475
4178,R-HSA-71384
4179,R-HSA-983169
4180,R-HSA-6811558
4181,R-HSA-5602358
4182,R-HSA-5627083
4183,R-HSA-163200
4184,R-HSA-5621575
4185,R-HSA-112409
4186,R-HSA-168249
4187,R-HSA-400508
4188,R-HSA-168898
4189,R-HSA-451927
4190,R-HSA-69895
4191,R-HSA-174143
4192,R-HSA-5693568
4193,R-HSA-2142670
4194,R-HSA-204998
4195,R-HSA-5654693
4196,R-HSA-2168880
4197,R-HSA-3814836
4198,R-HSA-111471
4199,R-HSA-5619115
4200,R-HSA-3000157
4201,R-HSA-167152
4202,R-HSA-189445
4203,R-HSA-901042
4204,R-HSA-199220
4205,R-HSA-2173789
4206,R-HSA-73857
4207,R-HSA-4641265
4208,R-HSA-212436
4209,R-HSA-1500620
4210,R-HSA-76002
4211,R-HSA-1483257
4212,R-HSA-5637810
4213,R-HSA-71291
4214,R-HSA-194315
4215,R-HSA-205043
4216,R-HSA-5250941
4217,R-HSA-69560
4218,R-HSA-5389840
4219,R-HSA-181438
4220,R-HSA-209776
4221,R-HSA-198745
4222,R-HSA-1234174
4223,R-HSA-3000178
4224,R-HSA-111453
4225,R-HSA-446203
4226,R-HSA-9020933
4227,R-HSA-1474290
4228,R-HSA-450531
4229,R-HSA-3215018
4230,R-HSA-211859
4231,R-HSA-141424
4232,R-HSA-8878159
4233,R-HSA-69563
4234,R-HSA-109581
4235,R-HSA-445717
4236,R-HSA-5083636
4237,R-HSA-69205
4238,R-HSA-373755
4239,R-HSA-2644602
4240,R-HSA-68886
4241,R-HSA-3232118
4242,R-HSA-448706
4243,R-HSA-164525
4244,R-HSA-68875
4245,R-HSA-196849
4246,R-HSA-202040
4247,R-HSA-2682334
4248,R-HSA-535734
4249,R-HSA-5368598
4250,R-HSA-5654695
4251,R-HSA-909733
4252,R-HSA-180292
4253,R-HSA-3858494
4254,R-HSA-202424
4255,R-HSA-112316
4256,R-HSA-2467813
4257,R-HSA-977443
4258,R-HSA-453274
4259,R-HSA-212165
4260,R-HSA-354194
4261,R-HSA-391908
4262,R-HSA-76005
4263,R-HSA-5654687
4264,R-HSA-1368108
4265,R-HSA-2894862
4266,R-HSA-210991
4267,R-HSA-72766
4268,R-HSA-8866654
4269,R-HSA-447115
4270,R-HSA-204005
4271,R-HSA-446193
4272,R-HSA-110314
4273,R-HSA-68877
4274,R-HSA-187037
4275,R-HSA-69278
4276,R-HSA-4615885
4277,R-HSA-1250196
4278,R-HSA-2299718
4279,R-HSA-187577
4280,R-HSA-5619084
4281,R-HSA-2161522
4282,R-HSA-2559586
4283,R-HSA-937061
4284,R-HSA-1483101
4285,R-HSA-9017802
4286,R-HSA-264642
4287,R-HSA-446728
4288,R-HSA-8852276
4289,R-HSA-109704
4290,R-HSA-3371571
4291,R-HSA-194138
4292,R-HSA-168181
4293,R-HSA-375280
4294,R-HSA-983189
4295,R-HSA-381426
4296,R-HSA-71064
4297,R-HSA-4086398
4298,R-HSA-166016
4299,R-HSA-1500931
4300,R-HSA-1482922
4301,R-HSA-186797
4302,R-HSA-2132295
4303,R-HSA-69613
4304,R-HSA-3700989
4305,R-HSA-2980736
4306,R-HSA-174417
4307,R-HSA-179409
4308,R-HSA-6781823
4309,R-HSA-166166
4310,R-HSA-8873719
4311,R-HSA-69186
4312,R-HSA-3295583
4313,R-HSA-159424
4314,R-HSA-912694
4315,R-HSA-113510
4316,R-HSA-5696394
4317,R-HSA-8856828
4318,R-HSA-187706
4319,R-HSA-5625886
4320,R-HSA-168164
4321,R-HSA-6811436
4322,R-HSA-1266738
4323,R-HSA-991365
4324,R-HSA-194840
4325,R-HSA-445144
4326,R-HSA-419408
4327,R-HSA-2029485
4328,R-HSA-193704
4329,R-HSA-5362768
4330,R-HSA-427601
4331,R-HSA-193775
4332,R-HSA-2565942
4333,R-HSA-391251
4334,R-HSA-381676
4335,R-HSA-2187338
4336,R-HSA-5340588
4337,R-HSA-69206
4338,R-HSA-375276
4339,R-HSA-68874
4340,R-HSA-199418
4341,R-HSA-3108232
4342,R-HSA-5674400
4343,R-HSA-111469
4344,R-HSA-1852241
4345,R-HSA-2046106
4346,R-HSA-397014
4347,R-HSA-3000171
4348,R-HSA-933541
4349,R-HSA-1236974
4350,R-HSA-1236978
4351,R-HSA-203615
4352,R-HSA-168188
4353,R-HSA-211945
4354,R-HSA-71288
4355,R-HSA-5658623
4356,R-HSA-388841
4357,R-HSA-5693567
4358,R-HSA-176408
4359,R-HSA-69052
4360,R-HSA-165159
4361,R-HSA-912526
4362,R-HSA-6785807
4363,R-HSA-8956321
4364,R-HSA-6784531
4365,R-HSA-2262749
4366,R-HSA-196025
4367,R-HSA-166054
4368,R-HSA-195399
4369,R-HSA-1963640
4370,R-HSA-204174
4371,R-HSA-389599
4372,R-HSA-416476
4373,R-HSA-2173791
4374,R-HSA-380284
4375,R-HSA-6791226
4376,R-HSA-77346
4377,R-HSA-448424
4378,R-HSA-162599
4379,R-HSA-1222499
4380,R-HSA-70268
4381,R-HSA-5669034
4382,R-HSA-983712
4383,R-HSA-5610787
4384,R-HSA-3656244
4385,R-HSA-428890
4386,R-HSA-446199
4387,R-HSA-167172
4388,R-HSA-977225
4389,R-HSA-3304356
4390,R-HSA-112311
4391,R-HSA-75955
4392,R-HSA-6802949
4393,R-HSA-389661
4394,R-HSA-2559582
4395,R-HSA-112314
4396,R-HSA-6804759
4397,R-HSA-877300
4398,R-HSA-190840
4399,R-HSA-196783
4400,R-HSA-162909
4401,R-HSA-69002
4402,R-HSA-164938
4403,R-HSA-72172
4404,R-HSA-174154
4405,R-HSA-182971
4406,R-HSA-210993
4407,R-HSA-392851
4408,R-HSA-9006936
4409,R-HSA-381340
4410,R-HSA-2173793
4411,R-HSA-2424491
4412,R-HSA-5654696
4413,R-HSA-5358346
4414,R-HSA-1660662
4415,R-HSA-75893
4416,R-HSA-1268020
4417,R-HSA-1483249
4418,R-HSA-8957322
4419,R-HSA-1234176
4420,R-HSA-3928665
4421,R-HSA-389357
4422,R-HSA-8848021
4423,R-HSA-192823
4424,R-HSA-6802948
4425,R-HSA-114608
4426,R-HSA-8866910
4427,R-HSA-450408
4428,R-HSA-8953854
4429,R-HSA-913531
4430,R-HSA-176814
4431,R-HSA-72312
4432,R-HSA-912446
4433,R-HSA-5685942
4434,R-HSA-73817
4435,R-HSA-167242
4436,R-HSA-2990846
4437,R-HSA-202433
4438,R-HSA-2555396
4439,R-HSA-166658
4440,R-HSA-73886
4441,R-HSA-982772
4442,R-HSA-1474151
4443,R-HSA-422085
4444,R-HSA-2206281
4445,R-HSA-5668599
4446,R-HSA-3214847
4447,R-HSA-171052
4448,R-HSA-112040
4449,R-HSA-2142770
4450,R-HSA-975956
4451,R-HSA-5693571
4452,R-HSA-112399
4453,R-HSA-6802952
4454,R-HSA-5676594
4455,R-HSA-6807004
4456,R-HSA-2644603
4457,R-HSA-72689
4458,R-HSA-3906995
4459,R-HSA-72306
4460,R-HSA-179812
4461,R-HSA-4570464
4462,R-HSA-983170
4463,R-HSA-6803529
4464,R-HSA-427389
4465,R-HSA-203765
4466,R-HSA-975155
4467,R-HSA-380994
4468,R-HSA-72086
4469,R-HSA-5660668
4470,R-HSA-202430
4471,R-HSA-5655253
4472,R-HSA-8853659
4473,R-HSA-1369062
4474,R-HSA-1489509
4475,R-HSA-2162123
4476,R-HSA-6788656
4477,R-HSA-68962
4478,R-HSA-2122947
4479,R-HSA-5619507
4480,R-HSA-168928
4481,R-HSA-73894
4482,R-HSA-5627123
4483,R-HSA-1169091
4484,R-HSA-392517
4485,R-HSA-166520
4486,R-HSA-380108
4487,R-HSA-110330
4488,R-HSA-2428924
4489,R-HSA-202733
4490,R-HSA-453276
4491,R-HSA-8862803
4492,R-HSA-195721
4493,R-HSA-2562578
4494,R-HSA-195258
4495,R-HSA-110331
4496,R-HSA-8939236
4497,R-HSA-8868773
4498,R-HSA-381038
4499,R-HSA-6804758
4500,R-HSA-400253
4501,R-HSA-72702
4502,R-HSA-5621481
4503,R-HSA-1169092
4504,R-HSA-114604
4505,R-HSA-6798695
4506,R-HSA-9007101
4507,R-HSA-5358508
4508,R-HSA-975957
4509,R-HSA-3304351
4510,R-HSA-177504
4511,R-HSA-69275
4512,R-HSA-8876493
4513,R-HSA-5655302
4514,R-HSA-211897
4515,R-HSA-5654227
4516,R-HSA-8978868
4517,R-HSA-5655332
4518,R-HSA-933543
4519,R-HSA-68949
4520,R-HSA-186712
4521,R-HSA-6791312
4522,R-HSA-164516
4523,R-HSA-211999
4524,R-HSA-416482
4525,R-HSA-190375
4526,R-HSA-1442490
4527,R-HSA-1250347
4528,R-HSA-445355
4529,R-HSA-937041
4530,R-HSA-201681
4531,R-HSA-380287
4532,R-HSA-1483255
4533,R-HSA-2404192
4534,R-HSA-425366
4535,R-HSA-111997
4536,R-HSA-504046
4537,R-HSA-8849932
4538,R-HSA-2022090
4539,R-HSA-8849469
4540,R-HSA-1592230
4541,R-HSA-2644607
4542,R-HSA-450341
4543,R-HSA-5579031
4544,R-HSA-167246
4545,R-HSA-5682910
4546,R-HSA-2022854
4547,R-HSA-190861
4548,R-HSA-2197563
4549,R-HSA-163685
4550,R-HSA-5654689
4551,R-HSA-210990
4552,R-HSA-3371568
4553,R-HSA-442720
4554,R-HSA-216083
4555,R-HSA-8863795
4556,R-HSA-2500257
4557,R-HSA-1236394
4558,R-HSA-209543
4559,R-HSA-1483226
4560,R-HSA-8856825
4561,R-HSA-75944
4562,R-HSA-5654688
4563,R-HSA-72737
4564,R-HSA-1474165
4565,R-HSA-8941858
4566,R-HSA-75067
4567,R-HSA-3000471
4568,R-HSA-1980145
4569,R-HSA-1482883
4570,R-HSA-69017
4571,R-HSA-1483206
4572,R-HSA-451308
4573,R-HSA-389957
4574,R-HSA-5250913
4575,R-HSA-196741
4576,R-HSA-2454202
4577,R-HSA-2029482
4578,R-HSA-72695
4579,R-HSA-3371556
4580,R-HSA-429914
4581,R-HSA-383280
4582,R-HSA-5419276
4583,R-HSA-6806834
4584,R-HSA-349425
4585,R-HSA-190827
4586,R-HSA-196071
4587,R-HSA-6811555
4588,R-HSA-1428517
4589,R-HSA-450520
4590,R-HSA-5685938
4591,R-HSA-4608870
4592,R-HSA-390522
4593,R-HSA-69416
4594,R-HSA-168179
4595,R-HSA-6804756
4596,R-HSA-450302
4597,R-HSA-171007
4598,R-HSA-933542
4599,R-HSA-174495
4600,R-HSA-167287
4601,R-HSA-111996
4602,R-HSA-8939902
4603,R-HSA-397795
4604,R-HSA-73887
4605,R-HSA-392451
4606,R-HSA-5579029
4607,R-HSA-110362
4608,R-HSA-450385
4609,R-HSA-1810476
4610,R-HSA-399710
4611,R-HSA-180786
4612,R-HSA-6809371
4613,R-HSA-3769402
4614,R-HSA-379397
4615,R-HSA-5675221
4616,R-HSA-6781827
4617,R-HSA-205017
4618,R-HSA-163615
4619,R-HSA-5654736
4620,R-HSA-427413
4621,R-HSA-382556
4622,R-HSA-77588
4623,R-HSA-1296071
4624,R-HSA-198693
4625,R-HSA-70326
4626,R-HSA-446219
4627,R-HSA-4839726
4628,R-HSA-373752
4629,R-HSA-1839117
4630,R-HSA-421837
4631,R-HSA-174824
4632,R-HSA-774815
4633,R-HSA-2122948
4634,R-HSA-139853
4635,R-HSA-3656532
4636,R-HSA-5368287
4637,R-HSA-6794362
4638,R-HSA-416700
4639,R-HSA-5654710
4640,R-HSA-163125
4641,R-HSA-165054
4642,R-HSA-159236
4643,R-HSA-6785631
4644,R-HSA-350054
4645,R-HSA-1834949
4646,R-HSA-399956
4647,R-HSA-419037
4648,R-HSA-70171
4649,R-HSA-112412
4650,R-HSA-3560783
4651,R-HSA-5423646
4652,R-HSA-159234
4653,R-HSA-376172
4654,R-HSA-5250924
4655,R-HSA-166058
4656,R-HSA-6814848
4657,R-HSA-6804760
4658,R-HSA-5368286
4659,R-HSA-209931
4660,R-HSA-6806667
4661,R-HSA-5083630
4662,R-HSA-5694530
4663,R-HSA-168277
4664,R-HSA-1445148
4665,R-HSA-5221030
4666,R-HSA-212718
4667,R-HSA-180910
4668,R-HSA-5083635
4669,R-HSA-198323
4670,R-HSA-5578768
4671,R-HSA-5358752
4672,R-HSA-211976
4673,R-HSA-190828
4674,R-HSA-9012852
4675,R-HSA-2142845
4676,R-HSA-438064
4677,R-HSA-1566948
4678,R-HSA-380270
4679,R-HSA-3214858
4680,R-HSA-174184
4681,R-HSA-69242
4682,R-HSA-381119
4683,R-HSA-3315487
4684,R-HSA-5656121
4685,R-HSA-71403
4686,R-HSA-1912422
4687,R-HSA-450282
4688,R-HSA-73762
4689,R-HSA-1660499
4690,R-HSA-8939247
4691,R-HSA-6802953
4692,R-HSA-110056
4693,R-HSA-141430
4694,R-HSA-168638
4695,R-HSA-2219528
4696,R-HSA-8964038
4697,R-HSA-5663213
4698,R-HSA-5607761
4699,R-HSA-156587
4700,R-HSA-977068
4701,R-HSA-444209
4702,R-HSA-8955332
4703,R-HSA-189200
4704,R-HSA-200425
4705,R-HSA-4641262
4706,R-HSA-193807
4707,R-HSA-913709
4708,R-HSA-6803205
4709,R-HSA-392023
4710,R-HSA-1222449
4711,R-HSA-110328
4712,R-HSA-211000
4713,R-HSA-5635838
4714,R-HSA-6791465
4715,R-HSA-196807
4716,R-HSA-8948751
4717,R-HSA-5626978
4718,R-HSA-9020702
4719,R-HSA-73923
4720,R-HSA-5693607
4721,R-HSA-380320
4722,R-HSA-73929
4723,R-HSA-72163
4724,R-HSA-5576891
4725,R-HSA-8937144
4726,R-HSA-177243
4727,R-HSA-8866911
4728,R-HSA-212676
4729,R-HSA-5674135
4730,R-HSA-5654704
4731,R-HSA-6794361
4732,R-HSA-1295596
4733,R-HSA-156902
4734,R-HSA-212300
4735,R-HSA-5654700
4736,R-HSA-211981
4737,R-HSA-5683826
4738,R-HSA-5678895
4739,R-HSA-5654706
4740,R-HSA-428543
4741,R-HSA-629597
4742,R-HSA-1793185
4743,R-HSA-167161
4744,R-HSA-6811440
4745,R-HSA-1655829
4746,R-HSA-9006931
4747,R-HSA-140837
4748,R-HSA-975871
4749,R-HSA-5358351
4750,R-HSA-163210
